Ticker,META,META,META,META,META,TSLA,TSLA,TSLA,TSLA,TSLA,NVDA,NVDA,NVDA,NVDA,NVDA,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,28.416075379933826,29.530822459574104,26.704144330973566,29.461151123046875,111639200.0,2.004667043685913,2.0193328857421875,1.9166669845581055,1.9666670560836792,16780500.0,0.28816752388988087,0.28931377391401797,0.2812900237450582,0.28495803475379944,358192000.0,14.593916234252239,14.625646325812326,14.352965347216692,14.399072647094727,119177037.0,10.473999977111816,10.689499855041504,10.355500221252441,10.645500183105469,98880000.0,23.37411713482222,23.46984797938042,23.08692764432793,23.286365509033203,39134000.0,17.47654931901719,17.49942096938434,17.197282466178574,17.385969161987305,491674400
2012-06-01,28.754479457311845,29.013260052612164,27.261515798703314,27.589967727661133,41855500.0,1.9019999504089355,1.944000005722046,1.8506669998168945,1.8766670227050781,13287000.0,0.2789975489282581,0.28174854376922537,0.2741832874599963,0.2746417820453644,440984000.0,14.174234650380871,14.195553201281426,14.08895949760008,14.154154777526855,122774470.0,10.42199993133545,10.56149959564209,10.364999771118164,10.41100025177002,79030000.0,22.943337974225802,23.102887393619426,22.68805768592357,22.696035385131836,56634300.0,17.1280691123867,17.233096145879905,16.868060948856566,16.882204055786133,520987600
2012-06-04,27.07240710375525,27.520295040265076,26.315971992794882,26.773813247680664,35230300.0,1.8686670064926147,1.8940000534057617,1.807332992553711,1.858667016029358,15463500.0,0.2760172276629039,0.27762197199544925,0.2666179679128131,0.2689104676246643,432856000.0,14.135314454380145,14.389901233279838,14.130109159077497,14.342801094055176,97672734.0,10.369999885559082,10.767499923706055,10.318499565124512,10.728500366210938,85992000.0,22.831652226357303,22.959292364906,22.592325825385647,22.775808334350586,47926300.0,16.897559432004403,17.07812037316204,16.50634325591024,16.98151969909668,556995600
2012-06-05,26.574754180920536,27.62978131329522,25.6292097604932,25.748647689819336,42473400.0,1.8559999465942383,1.8926670551300049,1.8373329639434814,1.8606669902801514,9463500.0,0.26753491107610106,0.27739266260863604,0.26753491107610106,0.27670490741729736,365224000.0,14.264963628399078,14.331398539250177,14.042356560416094,14.140026092529297,93946821.0,10.692500114440918,10.843000411987305,10.557999610900879,10.660499572753906,70878000.0,22.743894577026367,22.93535474710705,22.648163731190937,22.743894577026367,45715400.0,16.89064223332089,17.047129391938107,16.80216739475095,16.93758773803711,388214400
2012-06-06,25.94770801789494,27.042548411146505,25.400288770469885,26.684236526489258,61489200.0,1.8799999952316284,1.963333010673523,1.8760000467300415,1.9479999542236328,13648500.0,0.27876817398924186,0.28472868314818695,0.2767049355343173,0.2840409278869629,368968000.0,14.290495439369742,14.42658771210873,14.219350709591476,14.39188289642334,84146223.0,10.731499671936035,10.920000076293945,10.72599983215332,10.881999969482422,54202000.0,23.039070509565793,23.42997021690853,22.98322812897133,23.41401481628418,46860500.0,17.086236916615263,17.269205301496818,17.01792411236922,17.197282791137695,401455600
2012-06-07,26.873344436214627,27.221702984512497,26.02733136132019,26.186580657958984,26159500.0,1.987333059310913,1.9913330078125,1.9233330488204956,1.9286669492721558,7381500.0,0.28816751285910314,0.28977228469447097,0.2723492467342654,0.27257850766181946,526780000.0,14.56615199214974,14.573341070519007,14.309583333886877,14.333876609802246,70603652.0,10.982500076293945,11.07450008392334,10.905500411987305,10.9399995803833,70078000.0,23.64535150342223,23.693217683967752,23.270408885356073,23.318273544311523,37792800.0,17.372734024120025,17.37363564737499,17.168398229759486,17.20511245727539,379766800
2012-06-08,26.425456347993922,27.629781369057195,26.315973635825614,26.972877502441406,38034000.0,1.9240000247955322,2.012666940689087,1.8766670227050781,2.0053329467773438,13216500.0,0.27349551690644014,0.2787682726706686,0.27303702234623706,0.27785128355026245,370308000.0,14.274878818230532,14.402543336447469,14.243395514106089,14.388908386230469,56627461.0,10.930500030517578,10.970999717712402,10.833000183105469,10.923999786376953,57540000.0,23.302326306403437,23.67727057728683,23.17468615678927,23.653337478637695,42551100.0,17.201499140926853,17.471740188715895,17.123255608954462,17.46391487121582,347516400
2012-06-11,27.052501495925387,27.93832598266214,26.71409625187735,26.883298873901367,28219600.0,2.02066707611084,2.066667079925537,1.9306670427322388,1.9413330554962158,9540000.0,0.2867920325482033,0.29183552705306864,0.2803730271198494,0.28106075525283813,839080000.0,14.482114607170985,14.509631291722501,14.0478075461128,14.092676162719727,106842978.0,10.874500274658203,11.043499946594238,10.760000228881836,10.824999809265137,74982000.0,23.717160949589932,23.780981033535642,22.991206924110934,23.05502700805664,46361900.0,17.686604529720686,17.710077263599803,17.17230495700457,17.188556671142578,591264800
2012-06-12,27.351093768730035,27.639734320612682,26.833532578155165,27.271469116210938,15816800.0,1.948667049407959,1.9893330335617065,1.920667052268982,1.9773329496383667,8535000.0,0.28427030843028483,0.289543064547877,0.2838118138393549,0.2867920696735382,496128000.0,14.12415985822853,14.137298388196946,13.846768111942616,14.008394241333008,129451404.0,10.882499694824219,10.899999618530273,10.72599983215332,10.821000099182129,56666000.0,23.214570956181962,23.374120356986257,23.00715536570505,23.36614418029785,35337900.0,17.287568170638572,17.35256861103139,17.054041343658103,17.338726043701172,435380400
2012-06-13,27.530250258449133,27.968186805205505,26.972877679741977,27.142080307006836,17102800.0,1.9700000286102295,2.0426669120788574,1.9646669626235962,1.9846669435501099,12661500.0,0.28656280508841603,0.28725056063048976,0.27785129865591907,0.27922680974006653,494276000.0,13.924606741890207,14.05549467473075,13.849247655767751,13.908989906311035,78460993.0,10.776000022888184,10.869000434875488,10.675999641418457,10.736499786376953,46504000.0,23.310304091759757,23.48581043931824,23.174686242096666,23.238506317138672,32984600.0,17.289378011151417,17.408548198197895,17.164790047728538,17.21835708618164,293580000
2012-06-14,27.520296114924523,28.18715328494323,27.251562203483825,28.15729522705078,16855000.0,2.01200008392334,2.043333053588867,1.9079999923706055,1.9593329429626465,13083000.0,0.27876832496488513,0.2810608255247085,0.2730370735653268,0.2757880687713623,589884000.0,13.914195050885349,14.00765022608835,13.795702442725435,13.858419418334961,94147570.0,10.762999534606934,10.824999809265137,10.628000259399414,10.72249984741211,61218000.0,23.398052956797237,23.501759989046416,23.03906414979945,23.406030654907227,39458900.0,17.190669190746096,17.258681485441304,17.07089792940172,17.19939613342285,345573200
2012-06-15,28.376262798846742,29.958804426971096,28.21701349398907,29.869226455688477,43563800.0,1.9593329429626465,1.9966670274734497,1.920667052268982,1.99399995803833,9702000.0,0.2778512296454829,0.2819777345442588,0.27532946906046657,0.2817484736442566,385288000.0,13.890397449090743,13.994016423120614,13.809832123519083,13.993767738342285,120497969.0,10.76449966430664,10.966500282287598,10.722999572753906,10.917499542236328,75704000.0,23.60547006141766,23.996368164411408,23.525694596776187,23.948503494262695,62314400.0,17.183450061818835,17.292389007671403,17.139813732372765,17.27764320373535,335255200
2012-06-18,29.81946010033854,31.929518152612467,29.272040847804465,31.262659072875977,42978900.0,1.996000051498413,2.1553330421447754,1.9666670560836792,2.122667074203491,18852000.0,0.27968522770270576,0.28656272658176785,0.2773927280763517,0.2842702269554138,304424000.0,13.946917761681915,14.234225594524306,13.863378650891953,14.150934219360352,100250360.0,10.86400032043457,11.187999725341797,10.83650016784668,11.133000373840332,67392000.0,23.924571192580654,23.956481988132712,23.701200188487707,23.804908752441406,58679900.0,17.18223637708592,17.69171923141628,17.16448035172791,17.62822151184082,440412000
2012-06-19,31.392051617657064,32.02904886851072,30.55599177671086,31.76031494140625,30849000.0,2.134666919708252,2.177333116531372,2.0999999046325684,2.1393330097198486,13666500.0,0.2959620109170105,0.30788303184143445,0.2945865000938067,0.30352726578712463,960476000.0,14.218855424342745,14.48385184405237,14.207204257367673,14.415681838989258,83359284.0,11.163000106811523,11.260000228881836,11.083000183105469,11.201499938964844,54332000.0,24.084117181375667,24.818048590861466,23.972430941469234,24.490970611572266,75725800.0,17.556598667271885,17.755216065567165,17.547571188138804,17.677274703979492,361404400
2012-06-20,31.77026556618712,31.780218884687724,31.003877127253325,31.451766967773438,15553600.0,2.233333110809326,2.299999952316284,2.2139999866485596,2.252000093460083,51336000.0,0.30650752758498645,0.31407278261718197,0.3046735222243399,0.30834153294563293,972720000.0,14.373043853711367,14.377753677808576,14.216871705785078,14.316028594970703,94219840.0,11.225500106811523,11.237000465393066,11.041999816894531,11.151000022888184,48888000.0,24.674453735351562,24.770183061697118,24.44310507376776,24.674453735351562,36257100.0,17.70135568283685,17.73265374226383,17.478362232727267,17.627025604248047,358943200
2012-06-21,31.52143878289267,32.347545247113665,31.36218948124053,31.690641403198242,21875300.0,2.2839999198913574,2.2853329181671143,2.122667074203491,2.1459999084472656,28378500.0,0.30811220669271977,0.30811220669271977,0.2936694551172207,0.29435721039772034,516376000.0,14.373786735267611,14.373786735267611,13.974432197511597,14.011120796203613,80753554.0,11.192000389099121,11.30150032043457,11.026000022888184,11.028499603271484,56860000.0,24.69838548812494,24.84198100029152,23.98040944888228,24.04422950744629,48456600.0,17.617999877975684,17.701659603582247,17.377250350241283,17.384172439575195,326351200
2012-06-22,32.25796514627044,33.29308743701767,31.909608508424064,32.894962310791016,74834000.0,2.173332929611206,2.2653329372406006,2.1640000343322754,2.25266695022583,45699000.0,0.29802533984184265,0.30146411793853783,0.2938988334545703,0.29802533984184265,865360000.0,14.080282640765883,14.166549682617188,14.026242109102458,14.166549682617188,89450029.0,11.091500282287598,11.125499725341797,10.967499732971191,11.107999801635742,43750000.0,24.17186880794266,24.51490218173137,23.956477068559888,24.490970611572266,45098100.0,17.425398551190725,17.520192749138307,17.316459635598154,17.517484664916992,284471600
2012-06-25,32.70585725983355,32.86510656214205,31.402000986880683,31.909610748291016,24352900.0,2.262666940689087,2.2746670246124268,2.183332920074463,2.2073330879211426,22477500.0,0.2982544755506842,0.29917146443880493,0.28747970580713894,0.28862595558166504,494616000.0,14.06367371383772,14.08251300946343,13.816276972112005,13.899320602416992,63501129.0,11.015000343322754,11.079500198364258,10.899999618530273,11.003499984741211,47646000.0,24.171868285829078,24.187823679983953,23.629398578874486,23.82883644104004,42217200.0,17.37303367449291,17.448268586520527,17.164485494120026,17.176523208618164,304382400
2012-06-26,32.536652282594815,33.28313408856248,32.34754492526535,32.94472885131836,24858700.0,2.136667013168335,2.1566669940948486,2.0926671028137207,2.107332944869995,39208500.0,0.29023080186173156,0.29389878568744904,0.2861042961451366,0.2918355464935303,437152000.0,13.950387370157458,14.045577638305604,13.869077888964735,13.9979829788208,54210435.0,11.072500228881836,11.319499969482422,11.072500228881836,11.280500411987305,75082000.0,23.932548097016316,24.147941395071165,23.884683426867603,23.948503494262695,38421300.0,17.193380210409607,17.28847657990106,17.073006239103695,17.214447021484375,276536400
2012-06-27,32.307736123441885,32.74567460685433,31.75036349604741,32.07881546020508,28568000.0,2.126667022705078,2.163332939147949,2.1046669483184814,2.130666971206665,15708000.0,0.2920647530887842,0.3032979907497452,0.2920647530887842,0.30123475193977356,506064000.0,14.072846397234034,14.228769862601718,14.03120118658945,14.112508773803711,67945726.0,11.250499725341797,11.375,11.164999961853027,11.281000137329102,55984000.0,24.08412022195331,24.331422781556615,23.956480093023192,24.068164825439453,33781700.0,17.303820832687176,17.356184096891138,17.211133628184346,17.288774490356445,202997200
2012-06-28,31.810078389704568,32.038999030434134,30.75505125983666,31.212894439697266,17713300.0,2.126667022705078,2.140666961669922,2.041332960128784,2.0940001010894775,13711500.0,0.2984837716499664,0.3053612711084786,0.2959620109170105,0.30352726578712463,545896000.0,14.028226128447765,14.036406149344172,13.81280720497337,13.988810539245605,77124000.0,11.196000099182129,11.230999946594238,10.9375,11.065500259399414,59896000.0,23.916590655013266,23.972433019010907,23.469850221441835,23.860748291015625,45328400.0,17.203605894177432,17.273723566587147,17.021238551965943,17.124759674072266,282836400
2012-06-29,31.770268112385676,31.83993944907224,30.61570965140437,30.95411491394043,19526900.0,2.186666965484619,2.186666965484619,2.066667079925537,2.0859999656677246,16887000.0,0.31063403628791275,0.3175115359706791,0.31040477536698546,0.3168237805366516,616508000.0,14.252815371304129,14.38097535408139,14.184397634057106,14.379487991333008,101157748.0,11.234999656677246,11.417499542236328,11.185500144958496,11.417499542236328,72288000.0,24.291536395272498,24.482996593265977,24.044232308139325,24.403221130371094,55227200.0,17.39410252848671,17.574665069580078,17.281251743889268,17.574665069580078,421500800
2012-07-02,31.103411705504385,31.58115965368455,30.40669452394045,30.62566375732422,14122000.0,2.0899999141693115,2.119999885559082,2.012666940689087,2.0266671180725098,19734000.0,0.3184285487648117,0.31865778235442116,0.3058197721586497,0.30834153294563293,581684000.0,14.422869484676655,14.452120319758585,14.290990618262555,14.389404296875,66468209.0,11.46500015258789,11.467000007629395,11.317000389099121,11.465999603271484,46614000.0,24.427153909798673,24.427153909798673,24.100074364000758,24.379287719726562,30589100.0,17.596630036114504,17.859646869132767,17.56262389399688,17.831058502197266,400092000
2012-07-03,30.765003634703895,31.292518132650738,30.655519027974954,31.05364418029785,8763600.0,2.0399999618530273,2.066667079925537,2.0266671180725098,2.0439999103546143,14205000.0,0.30834155158386145,0.31705305707694853,0.3081122906516398,0.3163653016090393,219284000.0,14.378001940703621,14.586231795301309,14.328175758675027,14.571853637695312,47758342.0,11.456999778747559,11.476499557495117,11.379500389099121,11.476499557495117,26634000.0,24.116037943381926,24.538846969604492,24.06817325865947,24.538846969604492,20938100.0,17.902077164760748,18.056156678710284,17.875595803006846,18.038400650024414,241712800
2012-07-05,31.173082166266834,31.481627470145547,30.874490181661827,31.322378158569336,10032100.0,2.053999900817871,2.111332893371582,2.053333044052124,2.0820000171661377,18807000.0,0.31430205006225376,0.31567753361473594,0.30834153934856684,0.31315580010414124,280076000.0,14.594908243325952,14.875026987718032,14.589454263022287,14.772398948669434,94187720.0,11.430999755859375,11.524999618530273,11.326499938964844,11.352999687194824,53646000.0,24.403217463415107,24.554790667980154,24.235688864350546,24.490970611572266,28801900.0,18.07301442335251,18.487704952222668,18.045629821389838,18.35529327392578,484383200
2012-07-06,31.292517138950778,31.75035839182128,31.11336120577489,31.58115577697754,10945600.0,2.065999984741211,2.115333080291748,2.053333044052124,2.065999984741211,11767500.0,0.31086334980554886,0.31178036639627604,0.3037566147034109,0.30719536542892456,382760000.0,14.686379845841259,14.712903691633667,14.447659538638199,14.525993347167969,86796118.0,11.317500114440918,11.444999694824219,11.208999633789062,11.2524995803833,64064000.0,24.419169708026345,24.490967452422623,23.892653930180277,24.08411407470703,38294800.0,18.26952029438283,18.31014637170866,18.103705212103343,18.23310661315918,418930400
2012-07-09,31.949413612382866,32.72575712262762,31.83993092621079,32.01908493041992,17785200.0,2.062666893005371,2.121999979019165,2.0446670055389404,2.0993330478668213,13657500.0,0.3053613168245522,0.3067368278536858,0.3005470555513424,0.3030688166618347,306336000.0,14.500461101755281,14.590942501652716,14.408741023775622,14.526737213134766,68861145.0,11.25,11.300000190734863,11.172499656677246,11.2524995803833,38440000.0,24.028279386540817,24.116031029776785,23.75704371488682,23.93254852294922,30680800.0,18.215647812900148,18.47445215228897,18.17983683060319,18.474151611328125,379405600
2012-07-10,32.27787592642813,32.32764062439512,31.013832854690623,31.322378158569336,14269500.0,2.1026670932769775,2.1653330326080322,2.059333086013794,2.0846669673919678,11376000.0,0.29985930247784415,0.3088000695824812,0.29160629089337275,0.2938987910747528,512028000.0,14.630355591309915,14.685883486714095,14.346518927418803,14.419896125793457,77212330.0,11.3125,11.357000350952148,10.913999557495117,10.975000381469727,59642000.0,23.99636572037812,24.10805044654682,23.541647596302386,23.725130081176758,37534100.0,18.596944465061068,18.654122819780657,18.215959544428554,18.303232192993164,511957600
2012-07-11,31.33233210001714,31.411956757386374,30.406694271598834,30.824724197387695,13030300.0,2.1046669483184814,2.111999988555908,2.0673329830169678,2.1006669998168945,9579000.0,0.2948158344983235,0.2984838460553855,0.2877090723548009,0.2890845835208893,485216000.0,14.286033511756488,14.32445720947202,14.00442741672338,14.159360885620117,140496649.0,10.947500228881836,11.086999893188477,10.767000198364258,10.918499946594238,54694000.0,23.701202606806657,23.72513570591268,23.222552797411307,23.37412452697754,39184900.0,18.24032761673336,18.286672005586745,17.972495749843393,18.189470291137695,469322000
2012-07-12,30.555991223979227,31.252706479897046,30.45645993073339,30.66547393798828,11300700.0,2.0859999656677246,2.200666904449463,2.053333044052124,2.180000066757202,16885500.0,0.2858749712281114,0.28633346568763196,0.2817484664349239,0.2842702269554138,472160000.0,14.058468506015961,14.177704314721858,13.933777768217302,14.141759872436523,92738308.0,10.830499649047852,10.864999771118164,10.630499839782715,10.767999649047852,52324000.0,23.25445554335788,23.27838863574203,22.7678281709352,22.839624404907227,63523600.0,18.063379659171463,18.160581382187598,17.83587169775086,18.023054122924805,428041600
2012-07-13,30.89439582069791,30.924253879151504,30.416646003024148,30.575895309448242,8108300.0,2.197999954223633,2.293333053588867,2.188667058944702,2.2833330631256104,19572000.0,0.28449966443031555,0.2893139002364661,0.28266565812516703,0.2879384160041809,324260000.0,14.18315793753411,14.356682969490365,14.093917116273964,14.291486740112305,79336261.0,10.781499862670898,10.965499877929688,10.694000244140625,10.919500350952148,44438000.0,22.943338064832883,23.51771871578123,22.911427267873812,23.445920944213867,39085000.0,18.14493856628399,18.272533539005014,18.056161612937093,18.205726623535156,311427200
2012-07-16,30.356926639523127,30.356926639523127,28.077667957650853,28.117481231689453,24672100.0,2.2880001068115234,2.4000000953674316,2.259999990463257,2.3973329067230225,26160000.0,0.2861043783673323,0.29114787465759406,0.28335335554649393,0.2888553738594055,334460000.0,14.287768827298407,14.357674880905126,14.173986993600032,14.251825332641602,58723287.0,10.829999923706055,10.915499687194824,10.722999572753906,10.80049991607666,40084000.0,23.51771669144511,23.557605184210463,23.166707084652494,23.485807418823242,27900600.0,18.210237278968215,18.405844504189478,18.20722704691603,18.26410484313965,301260400
2012-07-17,28.346402822660313,28.45588743157471,27.022641790446514,27.958232879638672,30438600.0,2.3333330154418945,2.3473329544067383,2.1586670875549316,2.2233328819274902,38539500.0,0.2897722802249292,0.29137702470678967,0.27876824778965903,0.28358250856399536,447476000.0,14.338834483071148,14.394362378883258,14.090198104546225,14.296693801879883,67455897.0,10.8725004196167,10.897000312805176,10.697999954223633,10.846500396728516,39740000.0,23.64535289412063,23.82085918992978,23.294343345682655,23.66130828857422,33771300.0,18.38086831162568,18.40223565652833,18.150952787564503,18.2650089263916,293624800
2012-07-18,28.17719940012115,29.152603737043982,28.017950099889138,28.973447799682617,16841800.0,2.0946669578552246,2.2446670532226562,2.070667028427124,2.1433329582214355,43228500.0,0.28289478333966933,0.3035273121988351,0.28151929963489675,0.29940080642700195,616008000.0,14.302890184008803,14.469226137516285,14.28182031778975,14.39659309387207,62160121.0,10.807499885559082,10.933500289916992,10.785499572753906,10.873499870300293,41860000.0,23.613449034850778,24.29153823852539,23.50176276968698,24.29153823852539,41090400.0,18.254469970453048,18.307133749673888,18.163285516782597,18.244539260864258,252700000
2012-07-19,29.27203872818013,29.361616693694017,28.495696993193572,28.863962173461914,13685100.0,2.181333065032959,2.2100000381469727,2.135999917984009,2.1513330936431885,21538500.0,0.3014641090242541,0.306278343559747,0.2994008422272477,0.30238109827041626,403036000.0,14.529959644547455,14.835859027045641,14.526489447567167,14.701501846313477,187688877.0,11.036499977111816,11.375,11.034500122070312,11.308500289916992,108988000.0,24.339397089775577,24.570744220642556,24.235688548470605,24.467037200927734,46663200.0,18.395613673536662,18.51809460238582,18.23671906119953,18.487098693847656,436861600
2012-07-20,28.86396359908726,29.33175818778588,28.585276370568106,28.625089645385742,11869100.0,2.138000011444092,2.1500000953674316,2.0833330154418945,2.119333028793335,23527500.0,0.3005470520182504,0.30261031853769593,0.29046003502361717,0.29366955161094666,451000000.0,15.090690257995263,15.194310178390241,14.828420843476566,15.141757011413574,259517101.0,11.267999649047852,11.469499588012695,11.26449966430664,11.41450023651123,83400000.0,24.730295148261206,24.770182112444925,23.9724306560494,24.028274536132812,64021700.0,18.448278428148726,18.490710970917416,18.167505561635203,18.185562133789062,397471200
2012-07-23,27.98809319210287,28.863964379352073,27.87860858179616,28.615137100219727,12390700.0,2.069999933242798,2.086667060852051,2.041332960128784,2.0439999103546143,20802000.0,0.28587501086046685,0.29963003785427406,0.28266552187012334,0.2975667715072632,451584000.0,14.885436491187154,15.328420015327945,14.830157282050626,15.258018493652344,143002005.0,11.236000061035156,11.329000473022461,11.07699966430664,11.30049991607666,110302000.0,23.58951482358968,23.597492522266784,23.14277434880495,23.35816764831543,55151900.0,17.8876341403603,18.23371120426044,17.68630858615552,18.171417236328125,487975600
2012-07-24,28.684806869012753,29.31185264130687,27.96818502764943,28.316543579101562,11539800.0,2.0439999103546143,2.069333076477051,1.974666953086853,1.9893330335617065,22504500.0,0.2980251930124712,0.2998591979842208,0.2909184613239705,0.29435721039772034,351164000.0,15.245376821746238,15.31800891507915,14.981123609581351,15.061193466186523,80677269.0,11.31350040435791,11.330499649047852,11.06149959564209,11.152000427246094,100174000.0,23.326253322039648,23.421984170080915,23.055017694444636,23.25445556640625,47723300.0,18.278250527126335,18.347466588022844,18.011320211429428,18.083847045898438,565132400
2012-07-25,28.25682526796439,29.35166567804265,27.94827997276829,29.202369689941406,17230200.0,1.9946670532226562,1.9986670017242432,1.9166669845581055,1.9299999475479126,42633000.0,0.2934402878925935,0.30306881023482646,0.2920648042213867,0.3000885546207428,415044000.0,15.079784744963844,15.205217741428116,15.006656232605872,15.071603775024414,73193322.0,11.100000381469727,11.125,10.795499801635742,10.852499961853027,72934000.0,23.326254023516483,23.39805178130901,22.959289058434887,22.999176025390625,45579500.0,17.28757059854604,17.47836276460435,17.15335248113799,17.30291748046875,877312800
2012-07-26,27.619828359226272,28.09757628603977,26.60461259094646,26.724050521850586,64597400.0,1.9933329820632935,2.0,1.8426669836044312,1.8753329515457153,33934500.0,0.3055905895711052,0.309029367584237,0.299171582827861,0.30146411061286926,338440000.0,15.245376671398377,15.291731704750243,15.12217424344337,15.20472240447998,67660662.0,11.0,11.072500228881836,10.7475004196167,11.000499725341797,138748000.0,23.318280192067583,23.533673501158212,23.206595448801558,23.26243782043457,45301400.0,17.447062426850085,17.46632276918488,17.164184184664865,17.300207138061523,406632800
