Ticker,AMD,AMD,AMD,AMD,AMD,COST,COST,COST,COST,COST,MSFT,MSFT,MSFT,MSFT,MSFT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2010-02-10,7.46999979019165,7.710000038146973,7.449999809265137,7.639999866485596,17269400,41.9291135178309,42.40086954571834,41.728975423174724,42.27935791015625,4520500,21.060135189439727,21.217916459518676,20.91737968336421,21.030080795288086,48591300
2010-02-11,7.670000076293945,7.900000095367432,7.599999904632568,7.840000152587891,14973100,42.072086283645305,42.72968468567209,41.93627590263859,42.651058197021484,4030800,20.9850025073251,21.33813307164369,20.812194024769568,21.127758026123047,65993700
2010-02-12,7.710000038146973,8.0,7.650000095367432,7.869999885559082,21788000,42.30795724347038,42.47235682151939,42.136411043192155,42.37228775024414,4337600,20.894840760237834,21.08267644130128,20.722032277596863,20.985002517700195,81117200
2010-02-16,7.909999847412109,8.140000343322754,7.869999885559082,8.0600004196167,13579100,42.61530504611269,43.49448664017587,42.386575008308135,43.36582565307617,4052300,21.234090656846433,21.415257295680433,21.151057507134954,21.40015983581543,51935600
2010-02-17,8.109999656677246,8.199999809265137,7.940000057220459,8.029999732971191,12019200,43.45162040175049,43.816158206307925,43.41588182901793,43.6374626159668,2663100,21.536046010217714,21.6266279399776,21.407720409913026,21.581336975097656,45882900
2010-02-18,7.980000019073486,8.079999923706055,7.869999885559082,7.949999809265137,14677000,43.55166608631758,43.69462302708438,43.30149348498333,43.5731086730957,2275200,21.581334654856754,21.913471721073368,21.52094622825134,21.868179321289062,42856500
2010-02-19,7.820000171661377,7.989999771118164,7.820000171661377,7.929999828338623,8107300,43.40872542975465,43.85903900776228,43.35869089071801,43.701786041259766,2510100,21.73230632882135,21.830436981632328,21.656820436011703,21.717208862304688,44451800
2010-02-22,7.960000038146973,8.0,7.829999923706055,7.900000095367432,9708700,43.887639702109034,43.923378276163774,43.38014213448945,43.451622009277344,3004300,21.770042507051524,21.845528378889217,21.62661949453723,21.687007904052734,36707100
2010-02-23,7.909999847412109,7.940000057220459,7.690000057220459,7.789999961853027,15566700,43.3443834598458,43.544521563082725,43.179983914090165,43.251461029052734,3081200,21.64927455523612,21.762502689482567,21.203909312729433,21.385074615478516,52266200
2010-02-24,7.78000020980835,8.100000381469727,7.769999980926514,8.050000190734863,16543800,43.45876384377001,43.758973831435796,43.322956186658175,43.501651763916016,2908200,21.52849710894887,21.732308608986827,21.422816272017815,21.611530303955078,43165900
2010-02-25,7.880000114440918,7.889999866485596,7.619999885559082,7.889999866485596,20955600,43.0942404716156,43.97342267841928,43.037056558971926,43.88764953613281,3534000,21.33978190277846,21.626626582038842,21.151067881225284,21.588884353637695,48735300
2010-02-26,7.829999923706055,7.960000038146973,7.679999828338623,7.909999847412109,17085200,43.85904114222209,43.93766762929981,43.44446611096793,43.58027648925781,3681600,21.626624259815056,21.777596036756034,21.52094487982051,21.641721725463867,40370600
2010-03-01,7.940000057220459,8.25,7.940000057220459,8.210000038146973,14856000,43.60170904620938,44.39511763069567,43.37297898737985,44.06631851196289,4031100,21.717215495651224,21.928574332347683,21.53605016143679,21.905929565429688,43805400
2010-03-02,8.329999923706055,8.600000381469727,8.289999961853027,8.380000114440918,25506100,44.402270287732875,44.402270287732875,43.744671960879685,43.87333297729492,4126100,21.951205558351347,22.117273308104117,21.31712660144352,21.48319435119629,93123900
2010-03-03,8.4399995803833,8.550000190734863,8.279999732971191,8.350000381469727,14260800,42.70823439302873,44.01628706483385,42.629607918547215,43.372982025146484,10153500,21.520938003258127,21.5964238676087,21.400161196206458,21.48319435119629,48442100
2010-03-04,8.369999885559082,8.5,8.279999732971191,8.5,14448000,43.423024553035745,43.71608518580804,43.230033005598656,43.458763122558594,3286100,21.483204704646788,21.626627772055773,21.339783077011603,21.611530303955078,42890600
2010-03-05,8.550000190734863,8.699999809265137,8.479999542236328,8.609999656677246,14826400,43.49449368448878,43.580269507565475,43.24432101720901,43.372982025146484,3514800,21.63417667408656,21.64927414230448,21.45301137479297,21.581336975097656,56001800
2010-03-08,8.65999984741211,8.6899995803833,8.510000228881836,8.640000343322754,12760000,43.2729059498086,43.601705038318,43.25860998161118,43.36582565307617,3020400,21.52849710894887,21.837988006144077,21.513399640848174,21.611530303955078,39414500
2010-03-09,8.5,8.6899995803833,8.430000305175781,8.630000114440918,17664900,43.158569287085854,43.2943769841745,42.91554312141006,42.97987365722656,3187000,21.558683849461595,21.973855453484184,21.551135117776816,21.739849090576172,50271600
2010-03-10,8.600000381469727,9.09000015258789,8.59000015258789,8.920000076293945,23426900,43.03704408101858,43.180001094500454,42.71539148235392,42.77257537841797,3248400,21.785146134565153,21.973860147678785,21.739853734780848,21.868179321289062,44891400
2010-03-11,8.90999984741211,9.0,8.739999771118164,8.949999809265137,15977800,42.72967675307339,42.92981761248631,42.72253013119465,42.815452575683594,3957200,21.807790127559418,22.034247799193956,21.777596635205644,22.02669906616211,35349700
2010-03-12,9.039999961853027,9.039999961853027,8.899999618530273,8.930000305175781,12802500,42.80116096402258,43.230029214038346,42.75112642574334,43.008445739746094,3938700,22.132375322470857,22.17766627449017,21.92101658653178,22.094633102416992,31700200
2010-03-15,8.880000114440918,8.949999809265137,8.800000190734863,8.920000076293945,11428900,42.936949562494,43.33007907175074,42.922653596944,43.28004455566406,2584700,22.02670275874352,22.170125830844977,21.898377155236716,22.109737396240234,37512000
2010-03-16,8.949999809265137,9.420000076293945,8.9399995803833,9.399999618530273,25356300,43.394427046750295,43.5731225981469,43.308653945549686,43.537384033203125,2480600,22.207856729664453,22.260696403007252,22.041788979190926,22.170114517211914,36723500
2010-03-17,9.470000267028809,9.739999771118164,9.420000076293945,9.670000076293945,23574800,43.57311791307757,43.93050897744338,43.53023273042722,43.837589263916016,3115300,22.26825385156656,22.547551228290015,22.192767957335327,22.366384506225586,50385700
2010-03-18,9.619999885559082,9.65999984741211,9.260000228881836,9.390000343322754,17772300,43.60171292171254,43.90906947683587,43.54452903858372,43.79470443725586,3156200,22.366383868393676,22.434321027287027,22.268253216533086,22.351287841796875,43845200
2010-03-19,9.109999656677246,9.40999984741211,9.100000381469727,9.109999656677246,15938000,43.873340861315135,43.95911397877943,43.23718501398831,43.40158462524414,4687500,22.464518684883654,22.57019808274795,22.155027785617794,22.336193084716797,81332100
2010-03-22,8.90999984741211,9.319999694824219,8.789999961853027,9.3100004196167,15101100,43.272915559899616,43.66604522926547,43.19428908069089,43.51594161987305,2369000,22.268252665696885,22.419224446119525,22.185218042487072,22.343738555908203,37718200
2010-03-23,9.34000015258789,9.489999771118164,9.260000228881836,9.449999809265137,10623200,43.43016052246094,43.5230829617681,43.144249309736644,43.43016052246094,2937800,22.336186301904796,22.570191228875856,22.200312008897928,22.55509376525879,42026600
2010-03-24,9.380000114440918,9.380000114440918,9.199999809265137,9.229999542236328,12096100,43.27291444427613,43.41587142763569,42.90122737821233,42.93696594238281,2910000,22.434317039086505,22.53244911327557,22.343735136514088,22.38147735595703,33987700
2010-03-25,9.350000381469727,9.4399995803833,9.020000457763672,9.029999732971191,15824100,43.187137094575284,43.187137094575284,42.894076516032555,42.92266845703125,2591500,22.51734876151495,23.075941888311,22.494702568889753,22.653223037719727,73168700
2010-03-26,9.109999656677246,9.1899995803833,8.90999984741211,9.020000457763672,12158100,43.06564679608892,43.187158515587356,42.822620630413134,42.97987365722656,2302000,22.713612985270842,22.796647590754358,22.33618505456149,22.38902473449707,55595500
2010-03-29,9.079999923706055,9.199999809265137,9.0600004196167,9.109999656677246,9621900,42.98700714111328,43.19429466278308,42.85834610881328,42.98700714111328,2375500,22.426775014379395,22.50980964971495,22.305998148313392,22.336193084716797,33336000
2010-03-30,9.210000038146973,9.279999732971191,9.09000015258789,9.270000457763672,13451600,43.079925599200614,43.244325185929256,42.91552601247197,43.008445739746094,2121500,22.3663784506572,22.539996392315082,22.26824782256648,22.47205924987793,34954800
2010-03-31,9.149999618530273,9.4399995803833,9.130000114440918,9.270000457763672,12850100,42.929820950378556,42.965559515906115,42.6582029443491,42.67964553833008,2548200,22.37393589777732,22.43432433238206,22.0191540244462,22.109737396240234,63760000
2010-04-01,9.34000015258789,9.489999771118164,9.220000267028809,9.369999885559082,11757400,42.693946506802845,43.1013722001935,42.67965053358306,42.98700714111328,2638300,22.155019695684967,22.298442711682434,21.603975265501656,22.0115966796875,74768100
2010-04-05,9.470000267028809,9.539999961853027,9.420000076293945,9.529999732971191,10467800,43.12281879705378,43.50879917867617,42.88693932197739,43.473060607910156,2146100,21.98895229467405,22.21540993431744,21.913467854566328,22.094633102416992,34331200
2010-04-06,9.4399995803833,9.489999771118164,9.180000305175781,9.350000381469727,18738400,43.637455699797584,44.209280952924026,43.4230215707099,44.13065719604492,3589100,22.004055839877672,22.328644205231804,21.87573024054636,22.132381439208984,47366800
2010-04-07,9.380000114440918,9.829999923706055,9.25,9.65999984741211,29125500,44.06632898354918,44.287909746939015,43.95911055007291,44.116363525390625,3897200,22.011602428720757,22.31354456249308,21.996504962088725,22.155025482177734,58318800
2010-04-08,9.630000114440918,9.630000114440918,9.329999923706055,9.420000076293945,21494000,44.03059335714871,44.044889331898105,43.47306397531404,43.58742904663086,4471500,22.132377034270085,22.63058186433576,22.117279569171483,22.585290908813477,63713800
2010-04-09,9.489999771118164,9.579999923706055,9.279999732971191,9.300000190734863,24207600,43.63031935270173,43.894788083307276,43.544543499522746,43.7518310546875,2804500,22.607944560336982,22.955177733447023,22.57020088514633,22.9023380279541,54752500
2010-04-12,9.369999885559082,9.529999732971191,9.350000381469727,9.420000076293945,16578500,43.52308322222549,43.75181328444469,43.072769719310074,43.13710021972656,4550700,22.834395947337047,23.01556123001415,22.80420101367069,22.887235641479492,37068800
2010-04-13,9.420000076293945,9.59000015258789,9.350000381469727,9.5600004196167,15125200,43.044187094224775,43.28006381406662,42.71538519362055,42.80830764770508,4191400,22.758905370011682,23.023105226135122,22.743807906284996,22.985363006591797,41374600
2010-04-14,9.819999694824219,9.970000267028809,9.710000038146973,9.890000343322754,29201400,42.73682505131795,42.79400620497523,42.129258592809734,42.61531066894531,6763100,23.242020841283065,23.400539936860696,23.14388873850032,23.264665603637695,68941200
2010-04-15,9.970000267028809,10.239999771118164,9.899999618530273,10.15999984741211,55096500,42.465206229676475,42.48664882103739,42.10066854315366,42.19358825683594,5754400,23.264656932842357,23.362788999051038,23.181622329092438,23.302400588989258,52745400
2010-04-16,9.779999732971191,9.899999618530273,9.369999885559082,9.8100004196167,67757600,42.14356091951088,42.54383996219687,42.12211832448985,42.307960510253906,5443700,23.24201538482748,23.385436978648848,23.098592351232647,23.151432037353516,88703100
2010-04-19,9.729999542236328,9.84000015258789,9.289999961853027,9.579999923706055,27868200,42.37943758726552,42.55098378951958,41.89338546974951,42.50809860229492,4040700,23.226917464367787,23.58924796760457,23.219368732245343,23.430728912353516,64970300
2010-04-20,9.739999771118164,9.8100004196167,9.630000114440918,9.770000457763672,21244700,42.672511186122115,42.82976146499532,42.40804245315843,42.52240753173828,3703300,23.566609955360704,23.732679240179554,23.49867278243916,23.672290802001953,52199500
2010-04-21,9.800000190734863,9.90999984741211,9.489999771118164,9.779999732971191,28651400,42.45806600257702,42.57243105152177,42.20074396078186,42.53668975830078,3033200,23.64963722229004,23.777962793369003,23.57415133816592,23.64963722229004,55343100
2010-04-22,9.569999694824219,9.899999618530273,9.449999809265137,9.859999656677246,22389600,42.33654629749483,43.17998945024225,42.25791982494892,43.04418182373047,3929700,23.430732563683627,23.800611856683023,23.32505173727404,23.694931030273438,84847600
2010-04-23,9.8100004196167,9.850000381469727,9.609999656677246,9.760000228881836,18841700,42.93697331832263,43.23003395754829,42.886938774553236,43.0298957824707,4017400,23.491120545358218,23.83835363188431,23.13633728590267,23.370342254638672,126766600
2010-04-26,9.800000190734863,10.149999618530273,9.699999809265137,9.970000267028809,24335500,43.029888390568175,43.10136551890912,42.89407802937164,42.93696594238281,2874600,23.400537380599122,23.61189759138756,23.294857995091725,23.483572006225586,63649300
2010-04-27,9.84000015258789,10.0600004196167,9.529999732971191,9.579999923706055,27169000,43.065621369526,43.065621369526,42.25077021473612,42.29365539550781,3948900,23.362793626730525,23.589249849375104,23.211821851785103,23.287307739257812,68730900
2010-04-28,9.6899995803833,9.800000190734863,9.350000381469727,9.550000190734863,23028300,42.38658248665725,42.522392845155515,41.98630621321632,42.0649299621582,3462400,23.340146464956923,23.40053488448724,23.113690251661602,23.332597732543945,64557900
2010-04-29,9.699999809265137,9.779999732971191,9.59000015258789,9.720000267028809,14350400,42.17929526915686,42.493801173632576,42.114964763848434,42.42232131958008,2883800,23.34768828263341,23.725116152860856,23.151425617342372,23.400527954101562,52665200
2010-04-30,9.720000267028809,9.720000267028809,9.0600004196167,9.069999694824219,37974900,42.26507435135388,42.65820403556907,42.186447869175275,42.22933578491211,4960700,23.453375520553244,23.46092425327165,23.038205299455765,23.053302764892578,63214800
2010-05-03,9.180000305175781,9.380000114440918,9.020000457763672,9.289999961853027,27504700,42.19358551138055,42.529533963121764,42.10066580374438,42.39372634887695,4051400,23.151428292703844,23.445821604773737,23.083491153030295,23.294851303100586,43989500
2010-05-04,9.079999923706055,9.079999923706055,8.539999961853027,8.680000305175781,46482500,42.05064938368635,43.151412193874044,41.67896221305577,42.801170349121094,6046200,23.038207404862835,23.060852165313953,22.456967890389425,22.743812561035156,82085600
2010-05-05,8.4399995803833,8.880000114440918,8.350000381469727,8.579999923706055,36757300,42.85495735578031,43.62957547149601,42.83344109791431,43.29247283935547,6438700,22.472063207921916,22.713616894788935,22.411674786205165,22.532451629638672,66833800
2010-05-06,8.579999923706055,8.720000267028809,7.809999942779541,8.270000457763672,44875400,42.281163676236304,42.39592160073251,39.44807416618328,41.62130355834961,11175500,22.33619711402343,22.555104683342403,21.06803835178889,21.875734329223633,128613000
2010-05-07,8.300000190734863,8.670000076293945,7.920000076293945,8.380000114440918,48469500,41.499380613043606,42.10186048997991,40.76062653557883,41.10490036010742,9286700,21.837984239195585,21.853081704692038,20.622665622428666,21.29448699951172,173718100
2010-05-10,8.920000076293945,9.029999732971191,8.3100004196167,8.989999771118164,34695700,42.04448426470241,42.30986425344381,40.95428234567739,41.255523681640625,8378900,21.89837114943877,22.253152925468243,21.67191350194837,21.845531463623047,86653300
2010-05-11,8.850000381469727,9.289999961853027,8.75,9.069999694824219,41062100,41.169448752708,41.81496109875457,41.11924232810587,41.55675506591797,5442100,21.649274916775685,22.381484874252752,21.566240278380498,21.80024528503418,63789400
2010-05-12,9.199999809265137,9.579999923706055,9.149999618530273,9.489999771118164,33567100,41.642812999426646,41.73605191066467,41.35591688596353,41.513710021972656,4151100,21.875726911120164,22.328640806873345,21.830435953476922,22.22296142578125,47146800
2010-05-13,9.520000457763672,9.779999732971191,9.319999694824219,9.420000076293945,33222600,41.46350990000386,41.95123172522229,41.31288791277131,41.363094329833984,5007700,22.087084616198492,22.441866383881774,22.026696199576374,22.07198715209961,45188800
2010-05-14,9.239999771118164,9.3100004196167,8.569999694824219,8.800000190734863,59018500,41.07620458573617,41.68585555380821,41.033169337525464,41.413307189941406,4890500,22.041789773077028,22.049337064020875,21.619069491563156,21.83797836303711,63334000
2010-05-17,8.75,8.869999885559082,8.470000267028809,8.850000381469727,27721900,41.47067974912398,41.91536631579122,41.26268017876314,41.85081481933594,4129100,21.9814057641626,22.064438939112968,21.475652223139527,21.845531463623047,46053300
2010-05-18,8.960000038146973,9.010000228881836,8.369999885559082,8.420000076293945,29716300,42.05883019178323,42.30986509944636,41.37028246159293,41.4420051574707,4308800,21.89103527961189,21.989608751448934,21.534651039751026,21.686304092407227,52690600
2010-05-19,8.229999542236328,8.630000114440918,8.199999809265137,8.470000267028809,29864100,41.23398881048458,41.94405246755987,41.23398881048458,41.434814453125,4350200,21.625638292752612,21.75454292461325,21.072107233815327,21.4133243560791,61746700
2010-05-20,8.270000457763672,8.369999885559082,8.0,8.09000015258789,37502700,40.88255309550987,41.255517066110095,40.55979555017843,40.58848571777344,6755600,20.965944969067543,21.11001516060837,20.503406111389186,20.55648422241211,87991100
2010-05-21,7.869999885559082,8.550000190734863,7.75,8.399999618530273,39732500,40.1151150061422,41.40614264804568,40.01470214031182,41.198143005371094,5966100,20.19251934709749,20.556486258957513,20.048450587553727,20.351755142211914,117596300
2010-05-24,8.319999694824219,8.5600004196167,8.069999694824219,8.09000015258789,24504000,41.01165617457988,41.17662053442885,40.6530372872443,40.71041488647461,3376800,20.35934394497124,20.366926741859178,19.911969052477296,19.919551849365234,73711700
2010-05-25,7.75,8.149999618530273,7.679999828338623,8.149999618530273,30410500,40.13661302915987,40.523921966552734,39.72778784059322,40.523921966552734,6120300,19.449422695709295,19.965041158292838,19.244691580341676,19.767892837524414,98373600
2010-05-26,8.390000343322754,8.59000015258789,8.180000305175781,8.220000267028809,37479100,40.59565325802702,40.66737867059457,39.95731213442181,40.15096664428711,6146600,19.889215405444073,20.177355825952766,18.62291758523121,18.964136123657227,176684100
2010-05-27,8.449999809265137,8.800000190734863,8.399999618530273,8.800000190734863,24221900,41.12640517949511,42.50350009455974,40.91123444102181,42.13053894042969,8764500,19.510080244977313,19.987786098534485,19.510080244977313,19.714811325073242,136433600
2010-05-28,8.84000015258789,8.869999885559082,8.449999809265137,8.569999694824219,28073700,42.166399848314654,42.259638767883324,41.614126558982676,41.779090881347656,3501100,19.593491118264698,19.805805008918732,19.457003720434965,19.563159942626953,67496900
2010-06-01,8.430000305175781,8.430000305175781,8.140000343322754,8.140000343322754,31201200,41.7288820210997,42.20942987946375,41.406124567548524,41.58543395996094,3200400,19.358437152625893,19.949880824464177,19.350854356029178,19.631410598754883,76152400
2010-06-02,8.260000228881836,8.539999961853027,8.109999656677246,8.539999961853027,24157900,41.84364305921804,42.302674700433734,41.56392082385499,42.281158447265625,3898900,19.76031122814136,20.078781389058204,19.510084776440294,20.063615798950195,65718800
2010-06-03,8.59000015258789,8.729999542236328,8.359999656677246,8.6899995803833,22533800,41.76475038025482,42.4317816511559,41.09771910935374,41.54957962036133,7219000,20.13185817884935,20.419998586794392,20.025701947643377,20.366920471191406,67837000
2010-06-04,8.420000076293945,8.670000076293945,8.010000228881836,8.109999656677246,37657500,41.205305163393454,41.205305163393454,40.172481155626805,40.28723907470703,5499000,19.790644844384083,20.14702757816776,19.426679314613036,19.555583953857422,89832200
2010-06-07,8.199999809265137,8.220000267028809,7.639999866485596,7.710000038146973,27240400,40.17248574591368,40.61000121741345,39.99317630585934,40.0577278137207,3414800,19.57832874874072,19.585911543896618,19.13853675359062,19.176450729370117,80456200
2010-06-08,7.75,7.880000114440918,7.420000076293945,7.769999980926514,36007300,39.94295820483251,40.681714742403074,39.84254538552337,40.63867950439453,3726500,19.14612092316583,19.15370371886607,18.691163305044444,19.03996467590332,87355000
2010-06-09,7.909999847412109,8.050000190734863,7.579999923706055,7.610000133514404,24756300,40.653044319308265,41.42048865207344,40.58132162385272,41.169456481933594,4926900,19.123378683934284,19.350858289261335,18.766995849074025,18.797327041625977,87794000
2010-06-10,7.78000020980835,8.039999961853027,7.739999771118164,8.010000228881836,27986700,41.47067632774953,41.64281454944351,41.097712460782766,41.34874725341797,3270300,19.055127859429632,19.07029345006478,18.789737254666107,18.956554412841797,78930900
2010-06-11,7.849999904632568,8.180000305175781,7.809999942779541,8.119999885559082,21054300,41.01166269006864,41.3487653732537,40.88255965123374,41.255523681640625,3093000,18.98688473618329,19.50250177804718,18.782153610670562,19.457006454467773,68057700
2010-06-14,8.3100004196167,8.449999809265137,8.239999771118164,8.279999732971191,21793500,41.34159146218209,41.528074845408234,41.0977304706101,41.255523681640625,2510800,19.608660579563175,19.684485641095844,19.312937343758463,19.33568572998047,50972400
2010-06-15,8.350000381469727,8.880000114440918,8.34000015258789,8.819999694824219,35702500,41.54957973555833,42.446126850970785,41.54240582645002,42.43178176879883,5099900,19.525248402021447,20.20768397924584,19.517665607730383,20.154605865478516,81641500
2010-06-16,8.729999542236328,9.1899995803833,8.649999618530273,8.899999618530273,33576700,41.93690396188885,42.238142588663365,41.68586903686444,41.84366226196289,2876900,20.071197523295808,20.15460681817008,19.889214790518473,19.95745849609375,48698000
2010-06-17,9.050000190734863,9.050000190734863,8.710000038146973,8.90999984741211,21712000,42.02294875963287,42.116190408546956,41.59260731795026,42.015777587890625,2829000,20.139443455020178,20.222852759114243,19.74514821355359,19.99537467956543,47995500
2010-06-18,8.920000076293945,9.050000190734863,8.770000457763672,8.829999923706055,16524200,41.958407773777765,42.12337212558861,41.63565024369358,41.75040817260742,3657100,19.995374256299538,20.116696088993457,19.84372124229698,20.048452377319336,52075600
2010-06-21,9.029999732971191,9.15999984741211,8.710000038146973,8.800000190734863,25872100,41.95841732313616,42.10186545093717,41.277040768115455,41.4420051574707,2795600,20.306256341745385,20.389664176068216,19.631402196191885,19.676898956298828,54625300
2010-06-22,8.8100004196167,9.020000457763672,8.539999961853027,8.579999923706055,23876600,41.592611798295465,41.822127623388795,41.269854314244085,41.32006072998047,2716300,19.836140441013228,20.0560371887952,19.532835828788503,19.54041862487793,55985400
2010-06-23,8.630000114440918,8.800000190734863,8.479999542236328,8.5600004196167,23040500,41.3057297822153,41.37028130111274,40.89690440787995,41.198143005371094,2541200,19.548000221329445,19.548000221329445,19.123372344003272,19.19161605834961,61466200
2010-06-24,8.510000228881836,8.569999694824219,8.050000190734863,8.130000114440918,31282200,41.004466855351126,41.20529521729923,40.16530028764255,40.32309341430664,3772600,19.30535431982833,19.502502659274324,18.903476291889092,18.956554412841797,85243400
